Date,BRK-B,GOOG,AAPL,YAHOF,HL.L,O,META,AMZN,LGEN.L,ISRG,SQ,TSCO.L,BP,LLOY.L,BARC.L,ULVR.L,NG.L,WETF,GLEN.L,PHNX.L
2019-10-21,0.013077270828528942,0.0005298658422567826,0.017342591353192827,0.006688959028093633,-0.006037926759351664,0.006040004754683803,0.021038408796943964,0.01601690499181374,-0.0036310827626808706,-0.006269321062706945,0.011579830506281974,0.006147603898131848,0.021078025033733905,0.020767649246904663,0.0037577290689483345,-0.014699739546381485,-0.0027777510660224047,0.01018336620728122,0.022632425967489045,0.001119935916974013
2019-10-22,-0.0041137186315155505,-0.0026882726013355285,-0.0022866139832845578,0.0,0.022273677845400464,-0.002876711361328388,-0.03910201509137379,-0.011161118465189634,-0.01530595951562308,-0.04789410405756611,-0.03793948711256179,-0.004480530703176999,0.0062711716137673346,-0.016764337443939237,-0.0019322090858077123,0.0060335067070900195,0.014707499208995944,-0.004032325627722377,-0.006016291509861271,-0.0020977841901046457
2019-10-23,0.0016143367418202104,0.013139710741092436,0.0134188078573525,0.0,-0.013016539597713872,0.00727559631930097,0.020895018290630674,-0.0020161792094772757,0.0022205633729257546,0.007652834755555116,-0.007989141697680946,-0.009410967006917459,0.01428199867063551,-0.0021520792880461714,0.0029038741213540664,-0.004361645580686968,0.01262771451149991,0.010121627768350683,0.011673053492008645,-0.0005606777838352839
2019-10-24,-0.003318222339557919,0.0014771866789136112,0.0016448554063903664,0.03056481475960182,0.027236335030052183,0.0068494809566927994,0.001235621777436302,0.010560886524610735,0.007016332499061306,0.015004151119929032,0.05757369045941352,-0.0037175234365027787,0.003840064455400416,-0.007133314499256138,0.0037398469117864153,0.014456199303580552,0.003903667633705199,-0.02204383846971958,-0.007051254395021966,0.006871433678306671
2019-10-25,0.00732430602661216,0.003283146321937158,0.012316381351934691,-0.029013480584200946,-0.029026078456800386,0.00037057869027323775,0.008101697968005528,-0.010922221117825037,-0.008801102293965024,0.0024089923685166603,0.01895654805257596,-0.006633241524974132,0.0035705042520510766,0.002506397153669848,0.02379806512993099,0.0,-0.023655283181818865,0.08196687533403679,0.00817730100235714,-0.014623982442804606
2019-10-28,0.0050047098362633324,0.019658054920206558,0.010017042735869897,0.0,0.011497641710324968,0.0,0.00803658795966311,0.008942089145920873,0.007769273120566078,0.01707719302281041,-0.001431072562591007,0.0008346160968106808,-0.0027953327005788564,-0.01783337215079006,0.0008218763553806685,-0.015977385594748483,-0.0036508804288981622,0.007575787018666347,0.02241185042334548,0.006360389731190352
2019-10-29,0.0007046598518005709,-0.0212247981581577,-0.023127911998946482,0.0,-0.005967578780138982,-0.00037044141257969176,-0.00047516547408033016,-0.008086279290598686,-0.014317195340421973,-0.004439238456246941,-0.00621018143927432,-0.004170341072375683,-0.03338421443966899,-0.011369584087080442,0.007155428550726928,0.008337778156561448,-0.006773273246189038,-0.013157824951208319,0.00584563074865363,-0.006320190854182228
2019-10-30,0.0011267334836551068,-0.0010533908362792,-0.00012346703116150604,0.0,0.01600912905452323,0.013481615062410857,-0.005599268777475297,0.009803069503577566,-0.02048424341134858,0.00026971817208276683,-0.004005768316154956,-0.012981311830238318,0.013973027591506426,-0.01132842013221047,-0.019217465325266025,0.012294943600710484,0.00827282928937656,-0.011428761278350685,-0.014528912463761423,-0.01060064955198381
2019-10-31,-0.0031418436996263344,-0.0009355201252360112,0.02260963059180443,0.0,-0.002813807125139234,0.0009422875920794826,0.018061056555029875,-0.0018707552680410355,0.002661712733209143,-0.0060576832247785095,-0.011743879408434688,-0.0021215446724822673,-0.014300567385720608,-0.013888793442727754,-0.003681224841378672,0.0013559782161889355,-0.0006651897780852734,-0.015414121822567184,-0.02000846115462218,0.00600016350110355
2019-11-01,0.015288361896726776,0.010816507648042428,0.02838082258272734,0.0,-0.019751634238564186,-0.00868099132589295,0.010279161405907455,0.008318962677863917,0.00834278527239607,0.011610449777335274,0.019046038794285014,0.011479613463231564,0.020838885129111695,0.008978701043089732,-0.0036948263278412385,-0.0022714602921839466,-0.0009984881790207067,0.013698456854233099,0.03567606233577303,0.018318513316886387
2019-11-04,0.009961515443841495,0.013841073149022387,0.006567026196775183,-0.007304202707784868,0.006908498224690307,-0.0113467897335231,0.005681262944200904,0.007379573116068405,0.00865004006411696,0.0026637480825923987,-0.003514335644861144,0.007146086564437049,0.017054397866932636,0.008375584408972792,0.005742337840992873,-0.0036860305046453323,-0.00377623926907511,0.011583206598579254,0.04669016694283301,-0.0012551120599286758
2019-11-05,0.013304015102827416,0.0005111588843926818,-0.0014368499220159814,0.17056849690305587,0.025729005817708872,-0.024076805122066003,-0.0020542003593714275,-0.0016346467664720699,0.008948276108373676,0.004475205787968672,-0.021160623152007618,-0.0050083704191462575,0.011940876584474847,0.005191250795680613,0.006066293152142244,0.002285054350436466,-0.006688867462073866,0.01727464279497437,0.02755734395361986,0.003630293841156762
2019-11-06,0.005070604366301579,-0.00017809380110744844,0.0004278600326323989,-0.02228562324026151,-0.01309924315092481,0.007286124123565774,-0.014254858831078798,-0.003296920048778351,0.004804027541025713,-0.016348006683998273,0.004585633360620234,-0.004614307298576481,-0.010795791761344598,-0.011706106846266384,-0.004965647756196567,0.018238992019900424,0.00763175900918589,0.013207504315435603,-0.008489187341288118,-0.007790762499888526
2019-11-07,0.003333358077315607,0.013206448427463435,0.011541217360220068,0.0,-0.003953717919372823,-0.015609216767153877,-0.005899268414562009,-0.004215398090435696,0.005516805314616402,-0.0040962975629057485,0.05004896481716048,0.02022759041345723,0.01379394149853419,-0.0036578435085052874,0.010218397201249951,-0.007463511523743027,-0.012809076958682164,-0.007449009968044762,0.006810729140703131,0.007571424750595135
2019-11-08,-0.006420076767997607,0.0019176368614362005,0.002736855278842487,-0.018118127736402867,-0.00623754050909886,-0.016114243287201013,0.0022056410722821607,-0.0012974492684962868,-0.014630372621649568,-0.005327125307341363,-0.03043010072553276,-0.017348220410294046,-0.0033061509168279546,-0.016083899336720164,-0.02117131286664764,0.004404244942219471,0.004061868009459735,0.005628637761713184,-0.01662162738259587,-0.0136375769774163
2019-11-11,-0.0020784937876849874,-0.009287898318329768,0.007918815878803942,0.0,0.007417949278890612,0.0031445439784711926,-0.006445167423716036,-0.007968083918385438,0.009651062249094622,-0.007559875770472235,0.021457167913808917,-0.0008407839317632337,-0.0010207394028115546,0.04015637009464612,0.031242480481473933,-0.01326200021371382,-0.0034835964458388435,-0.02238815344459333,-0.034984231979447,0.005502399838615002
2019-11-12,0.00018108800103022737,-0.00030019830000382886,-0.0009155359657136986,0.053571396774710456,0.02124045669555552,-0.010449461930517434,0.025631562653379625,0.003584284648149527,0.012499804747208909,0.008369983274149506,-0.03527198569850343,-0.01640701152759738,-0.000510776971496929,0.017936482466792913,0.006525297063981084,-0.0034686460027600896,0.0006766763137771026,0.007633620481543035,-0.0006110646252339702,0.013750364266139403
2019-11-13,-0.005070374939029398,-0.0006159672624501678,0.009581751234179814,0.07062153477110478,-0.03272331995282041,0.01399126250976801,-0.006581985762648346,-0.013998865975055064,-0.01452412443397344,0.0021297477066819503,-0.0004875299569027103,-0.0076989933233037045,0.002044266266795436,0.0,-0.010882102264491489,0.006200046044235741,0.004845608047666428,-0.02840901845509536,-0.015080597053976574,-0.012595024509099884
2019-11-14,-0.0018656033768879032,0.010369745842421008,-0.006919352845368265,0.09102901619735837,-0.010894488701073346,0.005468184820923927,-0.00020709428239695793,0.0008499299602007238,0.0007369615978360944,0.007102309223348424,0.024061183503812256,-0.004741181815195672,-0.0058657457554170955,-0.015103250350715913,-0.004564644235108273,-0.004864208105616941,0.0024671673502716374,-0.029239888188934526,-0.010759251345273224,-0.0011216196328677208
2019-11-15,0.0017323344354265302,0.017850361335433274,0.011879185475998755,-0.08101574476366213,0.008116009305543015,0.0028477788112111213,0.010095844000266085,-0.00861165809356279,0.018777668958027016,0.02723464234881856,0.027147090398633056,0.012559456196712393,0.005900355742066488,0.00817856994001942,0.0037625413136594954,-0.007603881945519753,0.0013424445394465412,0.024096489201134608,0.01903374902654842,0.013191339686713821
2019-11-18,-0.0017748219709613489,-0.010615207418574135,0.005042361571143239,0.038947371666608,0.021276640863625573,0.01045704952874682,0.011788763306078254,0.007496454800304697,0.014455950944939788,-0.0007900791775075078,0.01607420347112698,0.006415804750932841,-0.003825421903756343,0.009633359425983645,-0.002459848050263891,-0.00021895543644079307,0.013071207528977391,0.0,-0.01683104650927625,-0.002908613545729133
2019-11-19,-0.0014588890600154558,-0.003967608435948233,-0.0030325932164967373,-0.09954402333642776,0.023366969219574818,-0.006132403926547236,0.009726512092706585,0.00014836251405148104,-0.005343851114918419,0.015305147755852788,0.009583281157356183,-0.0008499369631801423,-0.010496542594172875,-0.004352281690748971,0.000587024321861529,-0.0020801785785218296,-0.008822287617700764,0.015686240387065675,0.006054447799282547,-0.0015280240371524645
2019-11-20,-0.007076670138320473,-0.009434057468281853,-0.011641499009126033,-0.004219494199238505,-0.02255841943236847,0.002570857714698782,-0.009080938946779193,-0.004142042998724227,-0.010028477618279519,-0.009120810151356684,0.012053569221894822,-0.010633970704525986,-0.0036222708163721196,-0.006220625375039979,-0.007158788169460695,-0.006801957752432974,-0.0063417691886465954,-0.005791628784324154,0.004357683858423611,-0.017111887467565867
2019-11-21,-0.003908363350307531,-0.001304617462880242,-0.004483655306930956,0.02824864207638278,-0.010695180426076867,-0.019105243748457235,0.0021264653973285252,-0.006198694786181735,-0.012301094359308373,-0.0012400947333233159,0.003721899759044245,-0.012037867985415507,0.0020772943943008215,-0.006936143224766322,-0.0060284870184770245,-0.0069590226828271096,-0.005598502766089086,-0.044659992625189826,-0.009917358430884371,-0.008209568635853648
2019-11-22,0.0061395088449274215,-0.004618265264329957,-0.0008777431401910674,0.016483506323618613,0.02731143760169119,-0.003660081604117682,0.004496613355083445,0.0063469584412145785,0.017948592888845427,-0.00407473855028484,0.004894717294826156,0.012184543916545332,-0.001036609967909774,0.018569048701265967,0.006421806068683145,0.004782796352059471,0.011710315722342823,0.0,0.03046747470571609,0.015698830381656093
2019-11-25,0.005046755417706494,0.008762253891442473,0.017533695090334867,-0.006486361278862818,0.02437013218308337,0.0010498304183232943,0.00487871404376472,0.016107946060534006,0.008996042846840524,0.021089007940791715,0.007380073800737907,0.004299362515736593,0.0020753712863821328,0.018063155285723775,0.01618819650083081,0.00044314274738721515,0.013244394167066131,0.026422770127788597,0.005872682954481068,0.01025709529319041
2019-11-26,-0.0007304102250187405,0.005249824721691665,-0.007808679130338003,-0.04379767912887622,0.005677185453632827,0.00563535397751691,-0.004104269948371875,0.013022581087476892,-0.008202392884323673,0.007738607253795049,0.010109925881410353,-0.0034249039324606434,-0.013202569741868286,0.005749992419318728,-0.001511607953305738,0.009294965766957874,-0.0005491103508431516,-0.013861544546711069,0.00463066698225556,0.013351740256509759
2019-11-27,0.007309301727400852,-0.0004263237614161586,0.013432521448331514,0.0,0.013440798923824104,0.012511202540772315,0.015228420167399559,0.01200372676735717,0.01797907500817253,0.008959044601884347,0.010298796915130692,0.0073026379529532726,-0.009443699506260672,0.007840578867836845,0.015604875185688982,0.00043851308769760067,0.01384764703593877,-0.008032163067044906,-0.00801603461221656,0.006588067147389909
2019-11-29,-0.0009070156382865457,-0.0061157647739154,-0.0022029649053629807,-0.012802320752190566,-0.01591506172577284,-0.010753158234048654,-0.0017821812393641334,-0.009738720787676458,-0.00777107892092499,0.0027907132310467375,-0.0076094582582306725,-0.021748330799792992,-0.009004153740995835,-0.008914110884062909,-0.016511938529244374,0.003397193283343203,-0.017915334870546196,-0.016194092450583564,-0.014545459206439126,0.016498451465788655
2019-12-02,0.0001361723961930128,-0.011525240447296192,-0.011562212464730659,0.0028818785408348813,-0.026415098894298605,-0.014876886314339144,-0.00962111906009977,-0.01066191775556835,-0.018155913626354825,-0.009310151915156939,-0.03240748559250928,0.009154181963753283,-0.0029395101883860075,-0.019787460394568024,-0.013757642053140562,-0.007863533811466872,-0.012251349396131817,-0.010288212908681427,0.0036899807168897514,-0.009121366027959876
2019-12-03,-0.010211954710213522,0.004155261296344026,-0.017830092730868552,-0.005747122731575627,-0.026578062914021983,-0.0011919325397110603,-0.004406558024392493,-0.006533461163659049,-0.018491783905180026,-0.013875215952726339,0.002392399352277197,-0.02246221682143712,-0.013133281446515599,-0.012846180478418012,-0.016786831280593106,-0.0038527065954208073,-0.000910372250610747,-0.0062370326931223685,-0.037377341353225235,-0.01651559605451869
2019-12-04,0.0014673150345880792,0.01950158250681766,0.008826219858452333,0.0,0.028725740146580803,0.007161902465660175,-0.0005532673086173778,-0.005237417464897476,0.024011893627761127,0.005351969799277212,0.011038154141763012,-0.0008837392407762268,0.006518346211399129,0.0236606269722639,0.004929597325223245,-0.0008843610744064812,0.000341740341451624,-0.00418401156741699,0.011457574348717525,0.018582354152050673
2019-12-05,0.005494561541059539,0.0057476689887132615,0.01467111452563552,0.0,0.003870643177822153,-0.003423998051074073,0.0032710677596641258,-0.011478432267733929,-0.0032469722956688374,-0.002610211164943421,-0.009442304531936951,0.003980522687815347,-0.011062943131270764,-0.0009906266787638174,0.0,-0.010065191982618682,0.005009659770026431,-0.010504138420935116,-0.08999367081472054,-0.0013513439665316929
2019-12-06,0.013706714131041853,0.009404146330787011,0.01931635255159625,0.02312130024252812,0.013770394142266884,0.0034357620937872646,0.008477139026044522,0.006389039145533015,0.026058954142163637,0.008195468028500574,0.012511229891590814,0.023347903101970324,0.012005128470729431,0.01586522937876289,0.013400259562179828,0.016983375100332543,0.011215489208800111,0.029723897236676455,0.014983836102597126,0.0024357312722764757
2019-12-09,-0.005525339042121491,0.0021930625786559244,-0.014000256640928632,0.0,0.010866619643052244,-0.0025021072878539385,0.001442393840989764,-0.0011931926776630464,0.005291004937013399,-0.021175937533321698,-0.01353347680065986,0.046491761828525435,0.00026933178951815684,0.010736986660164538,0.01345938856779294,-0.001428290079505179,-0.0020165134477025948,-0.004123939028552126,-0.004542401454436407,-0.036582017180387005
2019-12-10,-0.000542101243696691,0.0008187249401061525,0.005844178541052569,-0.01977396494964523,0.001074938085760646,-0.0018482887946830173,-0.002334365894764212,-0.005887355634324631,-0.00070186082298207,0.0038382441145299317,-0.01819268215208547,-0.011517992330282167,-0.002425563190594615,-0.010462005327928736,-0.008970156558389508,0.000879876902520671,-0.00011222447522740708,0.0,-0.00958233251269447,-0.0022419755641661654
2019-12-11,0.005920694431466034,0.0002676920744535405,0.008529768123932913,0.0,-0.011812046461569303,-0.013622235338821564,0.0069198955714491195,0.005467935101741261,-0.010884885174880843,-0.0010080236935691156,-0.0013668946369432833,-0.0024968908961542358,-0.01215881452434342,-0.017566698096787348,-0.008581153743504433,-0.005276040597818721,0.007073047248991271,0.002070613769544538,0.007601818700174734,0.015166563036111302
2019-12-12,0.015051402859715068,0.003903242336713353,0.0025482680115929135,0.014409249023329407,0.03667476973659034,-0.01930832876787625,-0.027242137132806654,0.00663920342821922,0.020589106252944855,0.01075174019723213,0.0016730130851949632,0.008760892347560612,0.010940883442076332,0.011920610166291423,0.018852313400596676,0.0011047077325259114,-0.010033497544903569,0.03305767443232965,0.034979489882830395,0.0062248928162054185
2019-12-13,-0.0024345036128520237,-0.0018069574983029524,0.013593030495876679,0.0,0.02358499161872274,-0.008750381590984735,-0.013418040099865025,0.00034646559584494696,0.06191315217985793,-0.002272074902515353,-0.016094709213032465,0.03928891546661806,-0.0005412236117949831,0.05251960441020276,0.061794444633325396,0.0034223005499141035,0.04515772304299803,-0.05399982881842791,-0.002429855673679593,0.002474469381561928
2019-12-16,0.006567027636303457,0.009897387553846837,0.01711798436107137,0.0,0.06144390392460464,0.0074485635378505055,0.019628033314171178,0.0046964185941400505,0.040615806735874616,0.017924609285878468,0.026697463673840627,0.030242406841335612,0.01353555686249086,0.04539086094586042,0.05469084493796195,0.018811872862065204,0.005279647868347004,-0.00845658734713628,0.033436627638190775,0.03126720280022477
2019-12-17,0.0008816263736441954,-0.0044447862265211135,0.001965220759798658,0.0937499756556388,-0.01591900666994328,-0.01793570283963508,0.0023747030368397315,0.012123992912275838,-0.010701873821961971,0.006236878977037286,-0.014730132955361186,-0.021629726819847317,0.004006330203564001,-0.05873599005012564,-0.02649892592317915,-0.07159043033543488,0.017363359705306447,0.010660916111845609,-0.00492817105715726,0.006249945463396855
2019-12-18,-0.008984842622780542,-0.0018448551579263173,-0.00238924020098763,0.0,-0.008333300514981268,0.004740104578231152,0.020716773138747202,-0.00370251419034362,-0.019408017477782646,-0.0024421721770321314,-0.006254822929384729,-0.006316820306017545,0.0015961612191826013,0.0009478326671337189,-0.011955614054408925,-0.00476876017870187,0.00010531980229533389,0.00632903287526565,0.008613186483596325,-0.007797031549915845
2019-12-19,0.0008889036572337083,0.0025285040492839528,0.0010007636353488447,0.03636367874524438,-0.031883324097356947,0.0038854538576234,0.01758023485725313,0.004624344595139496,0.0,-0.006010819320196981,-0.009057358664703696,0.0015894364790520754,0.0,0.00883836540324423,-0.009399365163190287,0.013439306931110284,0.0035815969688117733,0.0293501234288025,0.023270647419783685,0.010522215462989148
2019-12-20,0.004884289382949714,-0.0047565282283763555,-0.002071048928308783,-0.017543879378941085,0.0020423000212030917,0.002072851830385858,0.0011647359798487855,-0.0032249589345579865,-0.008436313498212389,0.004416446367912608,-0.01425254748485294,-0.0007932969831211389,0.005312098084559125,-0.024874771002328044,-0.027047670166777005,0.007149428670801816,0.00976175628544329,-0.02036658164012639,-0.012518222095072362,-0.01713457843188626
2019-12-23,-0.003667543811624152,-0.0005557017201200942,0.016318429110949495,0.0,0.006114613929304236,-0.007586230165941732,-0.0005817274561380481,0.0036384504756830083,0.010471180791816304,0.01033299053893666,-0.013044190116642929,0.004366693556047352,0.006869461912037078,-0.0020856443534331692,0.005829053722395949,0.014197292734854594,0.00384614159096186,0.018711204124299607,-0.004648117880906133,0.007375579620918282
2019-12-24,-4.4325470220485386e-05,-0.003914473676768115,0.0009504918576355159,0.02040815028705434,0.0005064710633131408,0.005698563403925938,-0.005141127152238245,-0.00211376350409187,0.0006478281969695132,0.002326670338972159,0.018471335374277364,0.0015811415258548678,-0.0018369741740627,0.019614026168480958,0.003008894308319965,-0.008918350951014453,-0.006730911775813309,0.002040616417515295,-0.0033963867154387373,0.005724062116662765
2019-12-26,0.00434645727694738,0.012533794124010234,0.019840180185660028,0.0,0.0,0.006633774991805508,0.01301676205393787,0.04446651549531899,0.0,-0.0012858908094393051,0.0010944292655752363,0.0,-0.0015772790936463554,0.0,0.0,0.0,0.0,0.00814667421011439,0.0,0.0
2019-12-27,-0.0013689448565751272,-0.00625549813880677,-0.000379311680171579,0.0,-0.0037964434301928085,0.005628382167699675,0.0014919525838565928,0.0005511476895359024,0.002265347614998081,-0.0002675212445930608,-0.0035920591382346823,0.010260335374713492,-0.0031595416663086073,-0.003784297430826533,0.008333317102790616,0.006037290931714123,0.0021893843221780784,-0.016161684442389967,0.017039409885528656,-0.000794010201950468
2019-12-30,-0.0016803965854698122,-0.011650333993773687,0.005935003417353979,0.037500070111761374,-0.004573160530081055,0.0,-0.01773187089466366,-0.012252649580489328,-0.0064579238502099345,-0.010972071730497968,-0.03134796275731344,-0.0019530607011618573,-0.006867528834089809,-0.0009496329869131959,-0.006942058088342917,-0.009737507074825125,-0.008114078442444828,-0.018480467435041725,-0.005863837384538773,-0.0058286150461897
2019-12-31,0.003277841562587591,0.0006585944404671196,0.007306869197397647,-0.0024096068551675565,-0.01225127796058767,0.008326341034169182,0.0041093700055852,0.0005143848474418178,-0.015274718080835359,-0.0002875150869942056,0.012297769346487408,-0.001174079014633067,0.003723544371840637,-0.009822436558967973,-0.003328851024006041,-0.005145194452762181,-0.009648648476852761,0.012552354833718304,-0.008426298662574494,-0.001998656582324676
2020-01-02,0.008344368166218308,0.022699763326818223,0.02281609584329769,0.057970912390640006,0.01421196597671548,-0.015618836303068262,0.022070639606805775,0.02715061035487687,0.026402770419817756,0.010335787051889644,0.020300518380517163,0.002351234516742684,0.01059862215068419,0.019359836522755414,0.03095075376062506,-0.0008045331520679655,0.006459837086866038,-0.028925425607928545,0.024219115170972527,0.007877187349232706
2020-01-03,-0.009676460089203642,-0.004907269074351239,-0.00972203757108725,0.0,-0.012738795796940261,0.018074102201128817,-0.005291260448139101,-0.012139034655920922,-0.01607698843310912,-0.006563328137895397,-0.01300331830244239,-0.0027368512073053797,0.018091388895630223,-0.010359412520539735,-0.010259224531275923,0.002300685053943319,0.00042082059943582273,-0.025532125943627082,0.0024890723746255894,-0.004106521939959418
2020-01-06,0.0035812752834594175,0.02465723345871984,0.007968353687876961,0.0,-0.033806515378926316,0.005014322119932579,0.0188336031487788,0.01488557393050649,-0.0032682833761050745,0.004078628514293303,-0.0068254016694568875,-0.0043119813538815555,0.026268332280405815,0.003172134482023692,-0.012656862857603923,-0.007459429967350273,-0.004732881432729208,-0.004366830707740688,-0.02213930298313116,-0.007581944648130112
2020-01-07,-0.004713896199500134,-0.000624049547476524,-0.004703238024818424,-0.027397243121605852,0.0,0.0002694104445362111,0.0021636474217887613,0.0020916204156393725,0.007213215601018064,-0.02175376285789099,0.03228378860346237,0.0019684391221046482,-0.01053947038729297,-0.00221345160910158,0.01193504859953709,-0.00855589664509715,-0.003909953068931493,-0.028508781251391224,0.0029623170308630264,0.004691137307294202
2020-01-08,0.00030987661466963523,0.00788039678064445,0.016086480767188327,0.0,0.021100400873494518,0.004583594233199317,0.010138006603118255,-0.007808640261289357,0.002929700101820254,-0.0017501527711668574,0.04660167683683092,-0.013752257627402509,-0.015216876295020998,-0.005070561496855142,-0.006006346266213214,-0.011078670639877997,-0.0028642848548471322,-0.00902949898088401,0.011814349247423417,-0.004402242559300107
2020-01-09,0.011770380718897577,0.01104445423797773,0.02124056868817803,0.023474221811400575,-0.009678215492117559,-0.01704250403534413,0.01431094607185801,0.0047991747864684076,0.0025965843754176543,0.006892656629720717,0.004881684001531772,0.009163249487825098,0.0033481019553127656,-0.014970533652552076,0.004504537138839915,0.009669728796120491,-0.0036174905810421043,-0.022778911474123698,-0.005629761034760428,-0.003483875268350256
2020-01-10,-0.008878193017647362,0.006972704346631886,0.002260790506307009,0.006880643460404068,-0.025620740324326707,0.0066898342728649585,-0.0010994296372371926,-0.009410596802031268,-0.00906438574650037,0.022072743623434032,0.0008832262376594624,-0.015396803320766872,-0.005646864383435868,-0.024575504501544554,-0.010171764934872596,0.005489274638391883,-0.0016016672633896167,-0.018647920119935657,0.007339135783677175,-0.013043108915925417
2020-01-13,0.008075200205120314,0.006644589540590662,0.02136437579775685,0.022778972913314988,-0.007861100704045998,0.016544322828466962,0.01765571928194265,0.004322578245699482,-0.012740760991743594,0.007348975529002599,0.009854475943392726,-0.003207670546923058,0.0015486633731935928,-0.02635511564546511,0.0037569491060815974,0.008944251763919997,0.006737928325466269,-0.00712604168048625,0.008742580824900203,-0.00013596878539234858
2020-01-14,-0.005602971312741456,-0.005801759897914982,-0.013503106520037278,0.0,-0.009836187095690008,0.0,-0.012843071770009873,-0.011558211718052602,0.0026469015617107683,-0.000712921858587956,-0.007136694830013224,0.006033915111363086,0.0005156149861178516,0.00017036172412732142,-0.00374288726910188,-0.00541103440744839,-0.0029746662316878503,0.0,0.0014445197664925136,0.011036802128221668
2020-01-15,0.005194382814990961,0.0058146088234336535,-0.004285617099422212,0.0,0.009933898782706452,0.013607281140386895,0.00954074847614117,-0.003969126548924895,-0.021451898848201978,-0.009042786384650614,0.03212560510825857,-0.009996058281656062,-0.002833614640618709,-0.016000070252778276,-0.013812066029628034,0.0075240663507150085,0.01928608941419241,-0.011961469236580147,-0.0053575320529828385,-0.0006738507749077804
